0,10.0,-16.0,2916.0,105479.24
1,-2258.0,-159.0,2376.0,113129.21
1,-2325.0,-606.0,2771.0,113129.21
1,-2547.0,-711.0,2027.0,114207.78
1,-2007.0,-785.0,2667.0,109465.59
1,-2932.0,-1617.0,2199.0,114207.78
1,-1654.0,-467.0,3124.0,111014.89
1,-262.0,2209.0,2853.0,111014.89
1,373.0,1874.0,3966.0,108449.53
1,-316.0,2769.0,3373.0,111538.22
1,-939.0,1939.0,3647.0,113129.21
1,-680.0,1574.0,3769.0,111538.22
1,1673.0,2445.0,3020.0,111538.22
1,1416.0,1600.0,2791.0,112595.32
1,2957.0,2032.0,2837.0,108449.53
1,2646.0,1432.0,2278.0,112595.32
1,2226.0,1332.0,4275.0,109978.61
1,1294.0,527.0,2511.0,111538.22
1,2074.0,-1109.0,3160.0,111538.22
1,2094.0,-854.0,1927.0,110495.07
1,2264.0,-1956.0,2365.0,111014.89
1,2064.0,-2186.0,2933.0,112065.0
1,2441.0,-220.0,2274.0,112595.32
1,1226.0,-993.0,4000.0,109465.59
1,-870.0,-3684.0,2896.0,108955.89
1,-1199.0,-2693.0,2865.0,111538.22
1,-576.0,-1496.0,2802.0,112595.32
1,-1465.0,-2533.0,3070.0,113129.21
1,-732.0,-1695.0,3389.0,113129.21
1,-1041.0,-2045.0,2801.0,114207.78
2,-540.0,-2547.0,-712.0,102154.68
2,-3253.0,-3268.0,1005.0,104036.39
2,-2665.0,-3184.0,-385.0,105966.35
2,-799.0,-1536.0,496.0,106950.0
2,-2112.0,-2390.0,-75.0,108955.89
2,-3820.0,-2968.0,261.0,105966.35
2,518.0,-1631.0,436.0,103561.53
2,-4350.0,197.0,-1689.0,98972.47
2,-2908.0,1644.0,-653.0,107446.6
2,-2102.0,1507.0,-675.0,107446.6
2,-5025.0,2427.0,-1397.0,104036.39
2,-1661.0,378.0,-690.0,105479.24
2,-1729.0,-2432.0,36.0,106950.0
2,-433.0,-6841.0,2730.0,92592.11
2,-894.0,4144.0,-1171.0,99418.72
2,-5147.0,62.0,1163.0,100774.0
2,-1899.0,2473.0,-773.0,102620.69
2,-4448.0,1413.0,-748.0,104514.29
2,1141.0,1945.0,-539.0,106950.0
2,-1641.0,1469.0,-82.0,106950.0
0,1858.0,648.0,2930.0,107446.6
0,3151.0,532.0,2307.0,103561.53
0,3090.0,-498.0,3102.0,107446.6
0,-3753.0,-234.0,2611.0,103561.53
0,-3864.0,-1716.0,1638.0,106950.0
0,-2104.0,-2050.0,2328.0,105966.35
0,-1163.0,-1282.0,2771.0,104995.22
0,2400.0,1834.0,2451.0,105479.24
0,1532.0,528.0,3102.0,105966.35
0,3184.0,878.0,2504.0,106456.6
0,170.0,-372.0,3045.0,106456.6
0,3792.0,37.0,2555.0,105966.35
0,-3242.0,-197.0,2711.0,106456.6
0,-2049.0,-553.0,1914.0,106950.0
0,2.0,169.0,2836.0,101691.59
0,1481.0,-364.0,3306.0,109465.59
0,-1262.0,-619.0,2705.0,104995.22
0,-1478.0,-948.0,2955.0,107946.43
0,-753.0,-817.0,2522.0,104036.39
0,-1286.0,-1231.0,2482.0,106950.0
0,-1469.0,-2049.0,2283.0,104514.29
0,885.0,942.0,2758.0,102620.69
0,1449.0,1259.0,3942.0,105479.24
0,981.0,53.0,3172.0,106950.0
0,-2285.0,-3160.0,1992.0,105966.35
0,-268.0,-827.0,2788.0,106950.0
0,61.0,-1426.0,3015.0,104995.22
0,1134.0,2375.0,1941.0,104036.39
