1,-17230,-5062,-9492,71599.26
1,-16402,7755,-6623,70442.97
1,-16216,10317,11702,69308.89
1,-15704,-10493,-724,69590.36
1,-15529,21252,-24477,70442.97
1,-14730,-10612,-16093,69873.19
1,-12197,-800,-13177,66033.89
1,-8934,-2175,1108,68196.42
1,-8903,3337,10644,71891.89
1,-10081,2598,687,68196.42
1,-10677,-4504,12682,69028.78
1,-10028,5198,-10395,71599.26
1,-10621,4447,8075,70442.97
1,-7169,-10238,9348,69308.89
1,-6212,-6808,-9162,70442.97
1,-4955,1942,6247,70157.39
1,-5224,8116,1115,70442.97
1,-3843,-105,-2152,70442.97
